transaction_id,user_id,device_id,transaction_amount,currency,payment_mode,merchant_category,transaction_city,transaction_hour,new_device,location_change,failed_attempts_24h,transactions_last_1h,ip_risk_score,vpn_used,international_transaction,fraud_probability,risk_score,risk_level,decision,is_fraud
TXN512587,U100493,D201325,745.16,INR,UPI,Gaming,Nashik,8,No,No,0,9,16.92,No,No,15.03,15.03,Low,APPROVE,0
TXN512588,U101546,D202396,1445.79,INR,UPI,Shopping,Nashik,12,No,No,1,10,49.61,No,No,24.89,24.89,Low,APPROVE,0
TXN512589,U100534,D202831,14324.45,INR,UPI,Fuel,Bengaluru,17,No,No,0,3,23.52,No,No,0.1,0.1,Low,APPROVE,0
TXN512590,U100630,D200393,6254.39,INR,UPI,Travel,Bengaluru,19,No,No,0,14,14.14,No,No,16.59,16.59,Low,APPROVE,0
TXN512591,U100281,D201347,893.83,INR,UPI,Grocery,Pune,1,No,No,1,4,10.69,No,No,10.44,10.44,Low,APPROVE,0
TXN512592,U100830,D202995,4310.33,INR,UPI,Food,Chennai,6,No,No,0,3,30.8,No,Yes,0.1,0.1,Low,APPROVE,0
TXN512593,U100429,D202097,1282.2,INR,UPI,Education,Ahmedabad,21,No,No,1,11,6.27,No,No,19.62,19.62,Low,APPROVE,0
TXN512594,U100580,D201347,1834.36,INR,Credit Card,Food,Hyderabad,12,No,No,1,3,39.45,No,No,1.13,1.13,Low,APPROVE,0
TXN512595,U100857,D201537,11268.76,INR,Credit Card,Utilities,Bengaluru,7,No,Yes,0,13,43.96,No,No,27.13,27.13,Low,APPROVE,0
TXN512596,U101669,D200842,4217.41,INR,Credit Card,Fuel,Pune,2,No,No,1,9,26.65,No,No,27.66,27.66,Low,APPROVE,0
TXN512597,U100252,D201486,728.05,INR,Net Banking,Travel,Pune,13,No,No,1,9,40.92,No,No,12.02,12.02,Low,APPROVE,0
TXN512598,U100562,D201782,2769.5,INR,UPI,Gaming,Chennai,22,No,No,0,3,9.15,No,No,0.1,0.1,Low,APPROVE,0
TXN512599,U101066,D202548,8521.55,INR,Credit Card,Utilities,Chennai,7,No,No,0,11,12.88,No,No,19.83,19.83,Low,APPROVE,0
TXN512600,U101505,D201750,3782.73,INR,UPI,Utilities,Ahmedabad,0,No,No,0,7,65.52,No,No,9.1,9.1,Low,APPROVE,0
TXN512601,U101961,D202789,2417.28,INR,UPI,Food,Chennai,23,Yes,No,0,4,17.82,Yes,No,24.81,24.81,Low,APPROVE,0
TXN512602,U101164,D201777,1450.29,INR,Credit Card,Education,Chennai,10,No,No,0,5,20.4,No,No,2.31,2.31,Low,APPROVE,0
TXN512603,U101534,D202013,2611.81,INR,UPI,Food,Bengaluru,0,No,No,1,4,75.74,No,No,17.68,17.68,Low,APPROVE,0
TXN512604,U100536,D202235,110.31,INR,UPI,Utilities,Nagpur,10,No,No,0,13,33.12,No,No,14.33,14.33,Low,APPROVE,0
TXN512605,U100897,D200945,2810.01,INR,Credit Card,Food,Delhi,5,No,No,0,14,49.6,No,No,13.2,13.2,Low,APPROVE,0
TXN512606,U100269,D202176,860.93,INR,UPI,Gaming,Chennai,10,No,No,0,3,97.0,No,No,0.1,0.1,Low,APPROVE,0
TXN512607,U101936,D202144,742.96,INR,UPI,Fuel,Ahmedabad,17,No,No,0,13,50.83,No,No,22.99,22.99,Low,APPROVE,0
TXN512608,U101384,D200364,3521.95,INR,Wallet,Travel,Delhi,8,No,No,0,8,39.95,Yes,No,15.12,15.12,Low,APPROVE,0
TXN512609,U100615,D202548,3130.4,INR,Credit Card,Education,Nagpur,12,No,Yes,0,9,42.56,No,No,33.5,33.5,Low,APPROVE,0
TXN512610,U100935,D201188,2098.6,INR,Credit Card,Fuel,Kolkata,9,Yes,No,0,10,56.77,No,No,33.25,33.25,Low,APPROVE,0
TXN512611,U100294,D200918,2268.49,INR,UPI,Shopping,Kolkata,9,No,No,2,9,70.62,No,No,16.06,16.06,Low,APPROVE,0
TXN512612,U101688,D202224,1300.95,INR,UPI,Shopping,Bengaluru,2,No,No,0,7,66.4,No,No,15.58,15.58,Low,APPROVE,0
TXN512613,U101498,D200628,382.68,INR,Debit Card,Entertainment,Hyderabad,3,No,No,1,11,65.92,No,No,29.65,29.65,Low,APPROVE,0
TXN512614,U101839,D201745,2269.93,INR,Net Banking,Entertainment,Chennai,9,Yes,No,0,9,33.39,No,No,33.75,33.75,Low,APPROVE,0
TXN512615,U100882,D200969,4665.29,INR,UPI,Education,Mumbai,20,No,No,1,13,98.25,No,No,15.45,15.45,Low,APPROVE,0
TXN512616,U100471,D200272,796.63,INR,UPI,Entertainment,Mumbai,18,No,No,0,13,32.5,No,No,10.0,10.0,Low,APPROVE,0
TXN512617,U100816,D202446,1466.66,INR,UPI,Shopping,Mumbai,22,No,No,0,3,45.49,Yes,No,2.63,2.63,Low,APPROVE,0
TXN512618,U101184,D201586,2175.6,INR,Credit Card,Grocery,Mumbai,17,No,No,1,4,6.24,No,No,0.1,0.1,Low,APPROVE,0
TXN512619,U101818,D202458,2078.94,INR,Wallet,Entertainment,Pune,6,No,Yes,0,7,98.32,No,No,25.5,25.5,Low,APPROVE,0
TXN512620,U100044,D202824,2480.98,INR,UPI,Food,Nagpur,20,No,No,0,5,61.56,No,No,7.23,7.23,Low,APPROVE,0
TXN512621,U100798,D201087,2679.8,INR,Debit Card,Travel,Delhi,1,No,No,0,7,39.25,No,No,13.43,13.43,Low,APPROVE,0
TXN512622,U101854,D202388,884.06,INR,Net Banking,Food,Nagpur,8,No,No,0,14,82.08,No,No,9.23,9.23,Low,APPROVE,0
TXN512623,U100879,D201252,4091.23,INR,Debit Card,Fuel,Kolkata,7,No,No,1,9,6.29,No,No,21.36,21.36,Low,APPROVE,0
TXN512624,U100677,D200504,1536.19,INR,UPI,Fuel,Mumbai,20,No,No,1,11,83.47,No,Yes,9.77,9.77,Low,APPROVE,0
TXN512625,U100206,D200860,5186.38,INR,Net Banking,Fuel,Ahmedabad,2,No,Yes,0,6,23.23,No,No,32.25,32.25,Low,APPROVE,0
TXN512626,U101131,D202784,2885.88,INR,Net Banking,Entertainment,Kolkata,11,No,No,3,6,77.91,No,No,18.89,18.89,Low,APPROVE,0
TXN512627,U101527,D200628,3672.32,INR,Credit Card,Entertainment,Nagpur,9,Yes,No,0,1,42.52,No,No,19.15,19.15,Low,APPROVE,0
TXN512628,U100935,D200249,6915.08,INR,UPI,Utilities,Delhi,13,No,No,0,2,80.85,No,No,1.32,1.32,Low,APPROVE,0
TXN512629,U100441,D200511,4006.19,INR,UPI,Shopping,Bengaluru,0,No,No,0,14,8.94,No,No,31.31,31.31,Low,APPROVE,0
TXN512630,U101088,D200344,5538.1,INR,Net Banking,Utilities,Nagpur,18,No,No,0,3,32.02,No,No,8.07,8.07,Low,APPROVE,0
TXN512631,U100266,D200546,12545.6,INR,UPI,Education,Hyderabad,13,No,No,0,9,50.19,No,No,14.27,14.27,Low,APPROVE,0
TXN512632,U100398,D200555,690.14,INR,UPI,Healthcare,Hyderabad,21,Yes,No,1,12,47.28,No,Yes,26.44,26.44,Low,APPROVE,0
TXN512633,U101888,D200986,1294.36,INR,UPI,Utilities,Chennai,19,No,No,0,14,35.25,No,No,13.13,13.13,Low,APPROVE,0
TXN512634,U101720,D202919,1436.81,INR,UPI,Shopping,Nashik,5,Yes,No,0,4,31.69,No,No,17.23,17.23,Low,APPROVE,0
TXN512635,U101903,D200459,9856.93,INR,Credit Card,Grocery,Delhi,15,No,No,0,1,36.3,No,No,9.26,9.26,Low,APPROVE,0
TXN512636,U100223,D201130,2413.87,INR,UPI,Travel,Delhi,3,No,No,0,5,13.8,No,No,17.41,17.41,Low,APPROVE,0
TXN512637,U100664,D202933,1175.16,INR,Credit Card,Education,Chennai,8,No,No,0,13,60.07,No,No,19.44,19.44,Low,APPROVE,0
TXN512638,U100934,D202788,890.28,INR,UPI,Grocery,Pune,7,No,No,0,9,9.3,No,No,16.13,16.13,Low,APPROVE,0
TXN512639,U101312,D202811,5395.38,INR,Credit Card,Gaming,Chennai,5,No,No,0,5,80.28,No,No,0.1,0.1,Low,APPROVE,0
TXN512640,U101308,D202535,3541.06,INR,UPI,Entertainment,Bengaluru,9,No,No,0,14,70.62,No,No,14.96,14.96,Low,APPROVE,0
TXN512641,U101209,D202549,537.49,INR,Credit Card,Shopping,Nagpur,23,No,No,0,13,31.69,No,Yes,13.67,13.67,Low,APPROVE,0
TXN512642,U100225,D201448,1326.44,INR,Debit Card,Food,Ahmedabad,6,No,No,0,13,12.63,No,No,14.62,14.62,Low,APPROVE,0
TXN512643,U100199,D200920,310.21,INR,Debit Card,Entertainment,Chennai,10,No,No,1,11,74.07,No,No,13.74,13.74,Low,APPROVE,0
TXN512644,U100503,D202096,5961.89,INR,UPI,Grocery,Bengaluru,4,No,No,1,5,95.66,No,No,13.91,13.91,Low,APPROVE,0
TXN512645,U100010,D200059,2568.22,INR,Debit Card,Healthcare,Bengaluru,13,No,No,0,6,68.79,Yes,No,0.1,0.1,Low,APPROVE,0
TXN512646,U100908,D200576,2084.33,INR,UPI,Healthcare,Chennai,8,No,No,0,13,17.44,No,No,10.54,10.54,Low,APPROVE,0
TXN512647,U100836,D201794,555.92,INR,Debit Card,Food,Pune,19,No,No,0,7,21.12,No,No,5.52,5.52,Low,APPROVE,0
TXN512648,U101521,D200348,1281.32,INR,UPI,Food,Mumbai,19,No,No,0,9,48.12,No,No,13.74,13.74,Low,APPROVE,0
TXN512649,U100978,D202445,4780.95,INR,UPI,Grocery,Ahmedabad,19,No,Yes,1,6,71.46,No,Yes,19.43,19.43,Low,APPROVE,0
TXN512650,U100276,D201964,1823.48,INR,UPI,Fuel,Chennai,19,No,No,0,3,43.06,Yes,No,4.59,4.59,Low,APPROVE,0
TXN512651,U101026,D200673,1435.59,INR,Wallet,Grocery,Mumbai,23,No,No,0,2,81.73,No,No,0.1,0.1,Low,APPROVE,0
TXN512652,U101945,D201493,14373.14,INR,UPI,Gaming,Mumbai,5,No,No,0,3,6.92,No,No,4.78,4.78,Low,APPROVE,0
TXN512653,U100928,D200675,460.12,INR,UPI,Gaming,Mumbai,6,Yes,No,0,5,60.21,No,No,23.0,23.0,Low,APPROVE,0
TXN512654,U101885,D202062,1271.6,INR,Credit Card,Healthcare,Delhi,3,No,No,0,10,99.82,No,No,30.83,30.83,Low,APPROVE,0
TXN512655,U100789,D202596,1036.62,INR,UPI,Entertainment,Hyderabad,16,No,No,0,1,35.77,No,No,0.1,0.1,Low,APPROVE,0
TXN512656,U101597,D200137,4467.97,INR,UPI,Entertainment,Nashik,3,No,No,0,5,39.07,No,No,14.7,14.7,Low,APPROVE,0
TXN512657,U100004,D200817,3316.51,INR,Debit Card,Healthcare,Nashik,19,No,No,1,5,1.87,No,No,0.1,0.1,Low,APPROVE,0
TXN512658,U101938,D202978,2288.52,INR,UPI,Travel,Nagpur,13,No,No,0,9,87.7,No,No,11.88,11.88,Low,APPROVE,0
TXN512659,U100520,D201581,774.3,INR,Net Banking,Shopping,Hyderabad,17,No,No,0,3,19.92,No,No,7.76,7.76,Low,APPROVE,0
TXN512660,U101593,D202665,3266.78,INR,Wallet,Utilities,Hyderabad,7,No,No,1,11,55.02,No,No,16.47,16.47,Low,APPROVE,0
TXN512661,U100279,D200080,353.32,INR,Net Banking,Gaming,Bengaluru,4,No,No,0,12,62.06,No,No,20.23,20.23,Low,APPROVE,0
TXN512662,U101446,D200302,1724.23,INR,UPI,Gaming,Ahmedabad,13,Yes,No,0,4,30.98,No,No,20.3,20.3,Low,APPROVE,0
TXN512663,U100971,D201297,1347.56,INR,Credit Card,Healthcare,Chennai,8,No,No,0,13,63.62,No,No,13.24,13.24,Low,APPROVE,0
TXN512664,U101261,D202456,6234.43,INR,UPI,Entertainment,Kolkata,20,No,No,0,6,22.87,No,No,4.46,4.46,Low,APPROVE,0
TXN512665,U100316,D201954,4544.91,INR,UPI,Shopping,Kolkata,19,No,No,0,2,39.77,No,No,1.76,1.76,Low,APPROVE,0
TXN512666,U100126,D202767,4459.37,INR,Credit Card,Food,Kolkata,2,No,No,0,2,38.7,No,No,17.23,17.23,Low,APPROVE,0
TXN512667,U100303,D201842,2929.06,INR,UPI,Fuel,Mumbai,16,No,No,0,14,74.44,No,No,11.34,11.34,Low,APPROVE,0
TXN512668,U100748,D202412,9327.03,INR,UPI,Entertainment,Mumbai,22,No,No,0,3,5.15,No,No,0.1,0.1,Low,APPROVE,0
TXN512669,U100730,D202288,5655.72,INR,Debit Card,Education,Pune,17,Yes,No,1,9,36.13,No,Yes,35.34,35.34,Low,APPROVE,0
TXN512670,U101201,D202136,826.51,INR,Credit Card,Fuel,Nashik,3,No,No,0,2,55.0,No,No,14.91,14.91,Low,APPROVE,0
TXN512671,U101853,D201295,1550.05,INR,UPI,Shopping,Pune,23,No,No,0,4,30.29,No,No,3.32,3.32,Low,APPROVE,0
TXN512672,U100489,D201512,4799.87,INR,UPI,Food,Nashik,8,No,No,1,4,23.33,No,No,3.87,3.87,Low,APPROVE,0
TXN512673,U100436,D200244,3196.39,INR,UPI,Travel,Nagpur,10,No,No,0,5,62.04,No,No,8.79,8.79,Low,APPROVE,0
TXN512674,U101684,D201803,2405.71,INR,UPI,Entertainment,Ahmedabad,8,No,No,0,14,72.02,No,No,10.71,10.71,Low,APPROVE,0
TXN512675,U101061,D202618,3622.51,INR,Credit Card,Entertainment,Hyderabad,5,No,No,0,10,74.36,No,No,17.86,17.86,Low,APPROVE,0
TXN512676,U101653,D201096,336.49,INR,Credit Card,Education,Nagpur,17,No,No,1,2,84.01,No,No,3.35,3.35,Low,APPROVE,0
TXN512677,U100482,D202671,3811.8,INR,UPI,Entertainment,Pune,0,Yes,No,0,3,92.17,No,No,32.38,32.38,Low,APPROVE,0
TXN512678,U100991,D200210,8224.73,INR,Debit Card,Travel,Nashik,3,No,No,1,4,13.33,Yes,No,13.46,13.46,Low,APPROVE,0
TXN512679,U100314,D200533,5424.31,INR,UPI,Healthcare,Hyderabad,5,No,Yes,1,1,2.93,No,No,16.42,16.42,Low,APPROVE,0
TXN512680,U101507,D200940,40808.89,INR,Debit Card,Travel,Chennai,17,No,No,0,11,15.49,No,No,16.72,16.72,Low,APPROVE,0
TXN512681,U101120,D201265,4053.9,INR,UPI,Education,Mumbai,21,No,No,1,12,30.91,No,No,15.76,15.76,Low,APPROVE,0
TXN512682,U100938,D200011,2140.48,INR,Debit Card,Food,Hyderabad,16,No,No,0,14,78.71,No,No,12.1,12.1,Low,APPROVE,0
TXN512683,U100016,D202001,12547.91,INR,UPI,Travel,Chennai,15,No,No,0,12,92.29,No,No,14.75,14.75,Low,APPROVE,0
TXN512684,U101860,D200516,988.18,INR,UPI,Travel,Mumbai,21,No,No,0,1,7.4,No,No,0.1,0.1,Low,APPROVE,0
TXN512685,U100939,D200793,1528.19,INR,Credit Card,Utilities,Delhi,20,No,No,0,9,8.62,No,No,14.11,14.11,Low,APPROVE,0
TXN512686,U100979,D200346,2289.14,INR,UPI,Education,Chennai,17,No,No,1,2,2.1,No,No,4.89,4.89,Low,APPROVE,0
TXN512687,U100446,D202067,1052.74,INR,Debit Card,Shopping,Mumbai,11,No,No,0,13,53.1,No,No,14.87,14.87,Low,APPROVE,0
TXN512688,U100278,D201724,5068.25,INR,Wallet,Grocery,Mumbai,19,No,No,0,1,28.86,No,No,1.14,1.14,Low,APPROVE,0
TXN512689,U101894,D202183,6236.79,INR,Net Banking,Entertainment,Nashik,8,No,No,0,10,62.8,No,No,18.33,18.33,Low,APPROVE,0
TXN512690,U100451,D200445,1503.83,INR,UPI,Utilities,Kolkata,17,No,No,1,5,70.16,No,No,0.1,0.1,Low,APPROVE,0
TXN512691,U100665,D201871,3516.3,INR,UPI,Food,Bengaluru,4,Yes,Yes,1,1,31.84,No,No,51.57,51.57,Medium,HOLD,1
TXN512692,U100605,D201985,3429.56,INR,UPI,Education,Kolkata,2,No,No,1,12,89.23,No,No,29.01,29.01,Low,APPROVE,0
TXN512693,U101967,D200172,3645.75,INR,Credit Card,Entertainment,Pune,1,No,No,0,1,96.82,No,No,21.21,21.21,Low,APPROVE,0
TXN512694,U101710,D202752,1907.14,INR,Debit Card,Shopping,Ahmedabad,23,No,No,1,14,47.99,No,No,14.54,14.54,Low,APPROVE,0
TXN512695,U101837,D202564,1162.34,INR,Net Banking,Utilities,Ahmedabad,9,No,No,0,2,88.15,Yes,No,2.17,2.17,Low,APPROVE,0
TXN512696,U100028,D200158,10904.45,INR,Credit Card,Entertainment,Bengaluru,5,No,No,2,6,31.25,No,No,1.9,1.9,Low,APPROVE,0
TXN512697,U101569,D201814,1144.1,INR,Credit Card,Utilities,Nagpur,12,No,No,0,5,35.68,No,No,4.71,4.71,Low,APPROVE,0
TXN512698,U101033,D201428,1750.64,INR,Credit Card,Utilities,Nashik,4,No,No,0,8,12.51,No,No,24.25,24.25,Low,APPROVE,0
TXN512699,U101811,D202559,7027.51,INR,UPI,Food,Mumbai,6,No,No,0,7,45.22,Yes,No,0.1,0.1,Low,APPROVE,0
TXN512700,U100801,D201675,2414.95,INR,UPI,Travel,Ahmedabad,18,No,No,0,4,20.49,No,No,1.72,1.72,Low,APPROVE,0
TXN512701,U100100,D200003,26923.47,INR,UPI,Travel,Mumbai,5,No,No,0,4,11.88,No,No,22.43,22.43,Low,APPROVE,0
TXN512702,U100652,D202852,910.35,INR,Credit Card,Education,Nashik,13,No,No,0,5,11.55,No,No,3.55,3.55,Low,APPROVE,0
TXN512703,U100086,D201610,1085.33,INR,Debit Card,Grocery,Hyderabad,6,No,No,0,12,81.31,No,No,19.22,19.22,Low,APPROVE,0
TXN512704,U101929,D202793,1946.9,INR,Debit Card,Gaming,Ahmedabad,16,No,No,0,6,89.04,Yes,No,6.08,6.08,Low,APPROVE,0
TXN512705,U100469,D202151,6172.03,INR,Credit Card,Utilities,Nashik,3,No,No,0,12,95.91,No,No,21.29,21.29,Low,APPROVE,0
TXN512706,U101324,D202420,2707.09,INR,Credit Card,Grocery,Delhi,12,No,No,0,2,30.0,No,No,0.95,0.95,Low,APPROVE,0
TXN512707,U100639,D201672,4448.56,INR,UPI,Fuel,Pune,6,No,No,0,2,87.36,No,No,5.52,5.52,Low,APPROVE,0
TXN512708,U101229,D200281,13613.09,INR,Credit Card,Fuel,Chennai,9,No,No,0,8,48.32,No,No,17.92,17.92,Low,APPROVE,0
TXN512709,U101624,D202790,263.04,INR,Debit Card,Gaming,Ahmedabad,21,No,No,0,14,82.82,No,No,11.5,11.5,Low,APPROVE,0
TXN512710,U101105,D202330,425.44,INR,Credit Card,Grocery,Chennai,1,No,No,0,3,66.62,No,No,16.97,16.97,Low,APPROVE,0
TXN512711,U101235,D201500,1287.92,INR,UPI,Entertainment,Nashik,7,No,No,0,12,67.02,No,No,12.32,12.32,Low,APPROVE,0
TXN512712,U100118,D200234,2106.8,INR,Net Banking,Travel,Nashik,6,No,No,0,1,44.33,No,Yes,0.1,0.1,Low,APPROVE,0
TXN512713,U101883,D201725,625.25,INR,Credit Card,Travel,Hyderabad,17,No,No,1,11,2.1,No,No,11.54,11.54,Low,APPROVE,0
TXN512714,U101159,D200337,9951.15,INR,UPI,Utilities,Ahmedabad,8,No,No,0,5,88.75,No,No,0.1,0.1,Low,APPROVE,0
TXN512715,U101796,D201245,2853.31,INR,UPI,Grocery,Nashik,21,No,No,0,11,27.28,No,No,16.51,16.51,Low,APPROVE,0
TXN512716,U100787,D200455,9613.54,INR,UPI,Education,Mumbai,17,No,No,0,5,46.75,No,Yes,1.52,1.52,Low,APPROVE,0
TXN512717,U100376,D202772,2242.17,INR,Net Banking,Fuel,Nagpur,4,No,No,0,7,98.28,No,No,17.27,17.27,Low,APPROVE,0
TXN512718,U100427,D201918,2238.98,INR,Credit Card,Food,Ahmedabad,14,No,No,1,5,76.79,No,No,4.61,4.61,Low,APPROVE,0
TXN512719,U100719,D201382,846.78,INR,UPI,Shopping,Mumbai,0,No,Yes,2,2,8.6,No,No,25.29,25.29,Low,APPROVE,0
TXN512720,U100313,D200409,2429.58,INR,UPI,Food,Nashik,15,No,No,0,2,99.59,No,No,5.35,5.35,Low,APPROVE,0
TXN512721,U101427,D201628,8463.69,INR,UPI,Food,Nashik,12,No,No,0,2,98.18,No,No,0.1,0.1,Low,APPROVE,0
TXN512722,U100242,D201988,4554.27,INR,UPI,Travel,Chennai,15,No,No,2,2,66.74,No,No,5.85,5.85,Low,APPROVE,0
TXN512723,U100984,D200557,4912.54,INR,Credit Card,Travel,Ahmedabad,1,No,No,1,7,75.27,No,No,16.38,16.38,Low,APPROVE,0
TXN512724,U101990,D200461,1528.79,INR,Credit Card,Travel,Nashik,16,No,No,0,3,42.97,No,No,0.26,0.26,Low,APPROVE,0
TXN512725,U101368,D200190,937.23,INR,Credit Card,Utilities,Nagpur,3,No,No,0,12,81.6,No,No,28.21,28.21,Low,APPROVE,0
TXN512726,U101635,D202018,1318.8,INR,Credit Card,Utilities,Ahmedabad,8,No,No,0,10,23.62,No,No,4.61,4.61,Low,APPROVE,0
TXN512727,U100626,D201861,4102.25,INR,Wallet,Grocery,Delhi,19,Yes,Yes,0,12,31.83,No,No,53.24,53.24,Medium,HOLD,1
TXN512728,U101865,D201168,813.12,INR,UPI,Fuel,Mumbai,9,No,No,0,3,71.72,No,No,4.02,4.02,Low,APPROVE,0
TXN512729,U101447,D201367,1968.28,INR,Debit Card,Gaming,Ahmedabad,16,No,No,0,3,6.65,No,No,6.65,6.65,Low,APPROVE,0
TXN512730,U100015,D201599,1100.45,INR,Credit Card,Healthcare,Chennai,4,No,No,1,14,5.47,No,No,28.76,28.76,Low,APPROVE,0
TXN512731,U100515,D200156,909.06,INR,Debit Card,Food,Hyderabad,5,No,Yes,0,11,95.85,No,No,30.69,30.69,Low,APPROVE,0
TXN512732,U100265,D200893,6245.71,INR,Debit Card,Entertainment,Nashik,16,No,No,0,3,8.6,No,No,0.1,0.1,Low,APPROVE,0
TXN512733,U101970,D200861,2673.97,INR,Net Banking,Utilities,Kolkata,7,No,No,0,6,72.79,No,No,20.07,20.07,Low,APPROVE,0
TXN512734,U100559,D201047,7541.14,INR,Net Banking,Entertainment,Nashik,16,Yes,No,1,9,9.75,No,No,22.62,22.62,Low,APPROVE,0
TXN512735,U100734,D200930,1742.37,INR,UPI,Shopping,Kolkata,21,Yes,No,1,8,27.94,No,Yes,31.17,31.17,Low,APPROVE,0
TXN512736,U100715,D201124,7241.57,INR,UPI,Grocery,Bengaluru,8,No,No,0,8,53.84,No,No,12.47,12.47,Low,APPROVE,0
TXN512737,U100019,D202098,5240.68,INR,UPI,Education,Nashik,18,Yes,No,0,13,73.95,No,No,28.4,28.4,Low,APPROVE,0
TXN512738,U101823,D201281,1101.18,INR,UPI,Education,Delhi,4,No,No,1,9,36.33,Yes,No,26.2,26.2,Low,APPROVE,0
TXN512739,U101729,D200660,7409.17,INR,Wallet,Utilities,Nagpur,0,No,Yes,0,14,41.05,Yes,No,44.85,44.85,Medium,HOLD,0
TXN512740,U100827,D201191,1120.3,INR,UPI,Fuel,Kolkata,16,No,Yes,0,1,6.58,No,No,16.74,16.74,Low,APPROVE,0
TXN512741,U100010,D201128,10366.51,INR,UPI,Entertainment,Bengaluru,17,Yes,No,0,13,85.32,No,No,33.13,33.13,Low,APPROVE,0
TXN512742,U101043,D202082,11934.77,INR,UPI,Grocery,Mumbai,5,No,No,0,3,66.19,No,No,3.23,3.23,Low,APPROVE,0
TXN512743,U100278,D202475,3402.25,INR,Wallet,Travel,Hyderabad,22,No,No,0,10,10.3,No,No,15.99,15.99,Low,APPROVE,0
TXN512744,U100894,D200338,2250.72,INR,UPI,Gaming,Nagpur,13,No,No,0,6,17.6,No,No,2.61,2.61,Low,APPROVE,0
TXN512745,U100332,D200719,847.16,INR,UPI,Grocery,Bengaluru,20,No,No,1,5,27.84,No,No,2.93,2.93,Low,APPROVE,0
TXN512746,U101570,D201176,24619.11,INR,Net Banking,Utilities,Bengaluru,0,No,No,0,14,2.94,No,No,25.04,25.04,Low,APPROVE,0
TXN512747,U101424,D200505,573.89,INR,Wallet,Education,Bengaluru,16,No,No,0,11,26.86,No,No,16.61,16.61,Low,APPROVE,0
TXN512748,U100777,D202127,593.17,INR,UPI,Healthcare,Ahmedabad,0,No,No,0,2,92.96,No,No,9.73,9.73,Low,APPROVE,0
TXN512749,U100743,D200224,1147.19,INR,UPI,Shopping,Pune,11,No,No,0,8,38.33,Yes,No,6.94,6.94,Low,APPROVE,0
TXN512750,U100037,D201232,3960.09,INR,UPI,Gaming,Nashik,2,No,No,0,14,49.29,No,Yes,30.33,30.33,Low,APPROVE,0
TXN512751,U100973,D200179,198.69,INR,Credit Card,Gaming,Nagpur,12,No,Yes,1,5,88.72,No,No,15.21,15.21,Low,APPROVE,0
TXN512752,U101106,D200418,1001.98,INR,UPI,Travel,Bengaluru,3,No,Yes,1,4,33.39,No,No,34.42,34.42,Low,APPROVE,0
TXN512753,U100031,D201328,2165.13,INR,UPI,Fuel,Hyderabad,23,No,Yes,1,14,79.49,No,No,31.02,31.02,Low,APPROVE,0
TXN512754,U101077,D200655,15804.42,INR,Credit Card,Shopping,Ahmedabad,8,No,No,0,1,10.75,No,No,1.03,1.03,Low,APPROVE,0
TXN512755,U100736,D200741,1742.05,INR,UPI,Fuel,Kolkata,15,No,No,0,2,20.7,No,No,4.47,4.47,Low,APPROVE,0
TXN512756,U101848,D200313,1936.72,INR,UPI,Entertainment,Chennai,13,No,No,0,14,9.04,Yes,No,14.0,14.0,Low,APPROVE,0
TXN512757,U100618,D201357,9654.8,INR,Wallet,Education,Nagpur,4,No,Yes,0,2,73.0,No,No,29.2,29.2,Low,APPROVE,0
TXN512758,U100984,D200307,1977.79,INR,UPI,Food,Nagpur,19,No,No,0,7,6.68,No,No,0.1,0.1,Low,APPROVE,0
TXN512759,U101560,D202087,534.54,INR,Net Banking,Entertainment,Pune,14,No,No,0,13,41.11,Yes,No,15.79,15.79,Low,APPROVE,0
TXN512760,U100909,D201266,3983.13,INR,UPI,Shopping,Nashik,9,No,No,0,6,87.39,No,No,0.1,0.1,Low,APPROVE,0
TXN512761,U100044,D202408,375.32,INR,UPI,Travel,Kolkata,11,No,No,0,14,56.19,No,No,19.37,19.37,Low,APPROVE,0
TXN512762,U101963,D201268,2620.54,INR,Credit Card,Entertainment,Nagpur,5,No,No,1,6,58.16,No,No,0.1,0.1,Low,APPROVE,0
TXN512763,U100629,D202947,6552.84,INR,Debit Card,Shopping,Pune,18,No,No,1,13,10.54,No,No,11.89,11.89,Low,APPROVE,0
TXN512764,U100293,D201053,1592.59,INR,Wallet,Gaming,Delhi,13,Yes,No,0,13,29.63,Yes,No,26.78,26.78,Low,APPROVE,0
TXN512765,U101148,D201643,1407.35,INR,UPI,Education,Hyderabad,13,No,No,0,10,17.13,No,No,15.59,15.59,Low,APPROVE,0
TXN512766,U101571,D202028,7365.36,INR,UPI,Grocery,Ahmedabad,6,No,No,0,4,50.05,No,No,3.23,3.23,Low,APPROVE,0
TXN512767,U100343,D200929,2213.03,INR,Net Banking,Travel,Hyderabad,9,No,Yes,0,8,75.05,No,No,28.35,28.35,Low,APPROVE,0
TXN512768,U101000,D202773,1520.62,INR,UPI,Utilities,Bengaluru,14,Yes,No,1,10,24.49,Yes,No,32.72,32.72,Low,APPROVE,0
TXN512769,U100891,D202025,2957.49,INR,Debit Card,Entertainment,Delhi,14,No,Yes,1,13,84.1,No,No,29.19,29.19,Low,APPROVE,0
TXN512770,U100422,D202780,13055.69,INR,UPI,Fuel,Nashik,17,No,Yes,0,6,29.19,No,No,15.09,15.09,Low,APPROVE,0
